"","eventid","riskscore"
"73536",201411290048,4
"73537",201411290049,12.60191082
"73538",201411290050,12.60191082
"73539",201411290051,10
"73540",201411300001,10.00024417
"73541",201411300002,9.553152954
"73542",201411300003,9.541146606
"73543",201411300004,9.526454382
"73544",201411300005,9.03821656
"73545",201411300006,10.01273886
"73546",201411300007,10.052420442
"73547",201411300008,7.026698552
"73548",201411300009,3
"73549",201411300010,7.03821656
"73550",201411300011,7.013715542
"73551",201411300012,9.00024417
"73552",201411300013,9.5
"73553",201411300015,9.501220852
"73554",201411300016,9.013486524
"73555",201411300017,9.000732512
"73556",201411300018,7.02596604
"73557",201411300019,9
"73558",201411300020,9.00048834
"73559",201411300021,10.01273886
"73560",201411300022,9.01273886
"73561",201411300023,10
"73562",201411300024,9.01273886
"73563",201411300025,10
"73564",201411300026,10.039925754
"73565",201411300034,12.000373832
"73566",201411300035,9.00048834
"73567",201411300036,10
"73568",201411300037,4
"73569",201411300038,10
"73570",201411300039,9.00024417
"73571",201411300040,8.01273886
"73572",201411300041,4.001854008
"73573",201411300071,9.51273886
"73574",201411300072,10
"73575",201411300073,10
"73576",201411300074,10
"73577",201411300075,10
"73578",201411300076,10
"73579",201411300077,10
"73580",201411300078,10
"73581",201411300079,10.00024417
"73582",201412010002,10
"73583",201412010003,9.514936394
"73584",201412010004,9.052664614
"73585",201412010005,9.526942722
"73586",201412010006,9.540169924
"73587",201412010009,13.05681551
"73588",201412010010,13.04383248
"73589",201412010011,13.778191556
"73590",201412010012,4
"73591",201412010013,9.632271948
"73592",201412010014,9.5
"73593",201412010016,9.704798342
"73594",201412010017,13.053397124
"73595",201412010018,13.053397124
"73596",201412010019,10.000732512
"73597",201412010020,10.015668906
"73598",201412010022,6.00024417
"73599",201412010023,9.00024417
"73600",201412010024,9.55144376
"73601",201412010025,7.01298303
"73602",201412010026,9.00048834
"73603",201412010027,9.55095542
"73604",201412010028,9.00024417
"73605",201412010029,9.03821656
"73606",201412010031,10
"73607",201412010044,6.0387049
"73608",201412010045,9.50024417
"73609",201412010046,4.05119959
"73610",201412010047,10.08917198
"73611",201412010051,9.001121496
"73612",201412010052,10.00024417
"73613",201412010053,10
"73614",201412010054,9
"73615",201412010055,9.00048834
"73616",201412010056,9.5
"73617",201412010057,10.286847382
"73618",201412010058,6.5
"73619",201412010060,13.14968152
"73620",201412010061,9.01273886
"73621",201412010063,9.013112692
"73622",201412010066,12.01273886
"73623",201412010067,7
"73624",201412010068,6.5
"73625",201412010069,4
"73626",201412010070,9.00048834
"73627",201412010073,4
"73628",201412020001,10.01273886
"73629",201412020002,9.50024417
"73630",201412020003,10.009891071
"73631",201412020004,9.527186894
"73632",201412020005,9.514203882
"73633",201412020006,12.000373832
"73634",201412020007,12.000373832
"73635",201412020008,12.000373832
"73636",201412020009,10.000732512
"73637",201412020010,10.039925754
"73638",201412020014,10
"73639",201412020015,6.07667729
"73640",201412020016,9.472056664
"73641",201412020017,5.00048834
"73642",201412020018,4.5
"73643",201412020019,4
"73644",201412020021,9.58917198
"73645",201412020030,9
"73646",201412020040,4
"73647",201412020041,6.5
"73648",201412020048,9.50024417
"73649",201412020053,9.50024417
"73650",201412020054,9.000732512
"73651",201412020056,4
"73652",201412020057,4
"73653",201412020058,9.026225364
"73654",201412020059,10
"73655",201412020060,9
"73656",201412020061,9.038949072
"73657",201412020062,12.84394904
"73658",201412020063,12.84394904
"73659",201412020064,10
"73660",201412020070,10.000732512
"73661",201412020071,12.116847214
"73662",201412020072,9
"73663",201412020073,10
"73664",201412030001,10.013959712
"73665",201412030002,9.014203882
"73666",201412030003,9.527431064
"73667",201412030004,9.540414094
"73668",201412030005,9.026698552
"73669",201412030006,9.013471372
"73670",201412030007,9.0254777
"73671",201412030010,10.052664614
"73672",201412030011,9.0132272
"73673",201412030012,5.055106318
"73674",201412030013,7.067845158
"73675",201412030014,9.5254777
"73676",201412030015,9.05095542
"73677",201412030016,10.00048834
"73678",201412030017,9.014203882
"73679",201412030018,4
"73680",201412030019,13.007850468
"73681",201412030020,10
"73682",201412030021,10
"73683",201412030025,9
"73684",201412030027,6.51298303
"73685",201412030030,13.004485982
"73686",201412030031,9.539681582
"73687",201412030033,9.196690276
"73688",201412030034,10.026698552
"73689",201412030036,7.15286624
"73690",201412030037,9.02572187
"73691",201412030038,10
"73692",201412030041,12.211246664
"73693",201412030061,9.000732512
"73694",201412030063,9.50024417
"73695",201412030064,9.5
"73696",201412030065,9.5
"73697",201412030066,9.5
"73698",201412030067,9.5
"73699",201412030068,7
"73700",201412030069,6.5
"73701",201412030075,10.128365222
"73702",201412030076,10
"73703",201412030077,4
"73704",201412040001,9.526942722
"73705",201412040002,12.64623164
"73706",201412040003,12.59429956
"73707",201412040004,13
"73708",201412040005,13
"73709",201412040006,9.541146606
"73710",201412040007,10.05095542
"73711",201412040008,9.001220852
"73712",201412040009,10.000732512
"73713",201412040010,10.014692224
"73714",201412040011,10.01273886
"73715",201412040012,7
"73716",201412040013,5.02572187
"73717",201412040014,10
"73718",201412040015,9.000976682
"73719",201412040016,5
"73720",201412040017,9.53821656
"73721",201412040018,13.30573248
"73722",201412040019,13
"73723",201412040020,4
"73724",201412040022,12.129586074
"73725",201412040023,13.116847214
"73726",201412040024,13.116847214
"73727",201412040025,12.017925012
"73728",201412040029,4
"73729",201412040030,10.01273886
"73730",201412040043,12.001121496
"73731",201412040051,9.077898142
"73732",201412040052,7.01298303
"73733",201412040053,8.01273886
"73734",201412040054,10.01298303
"73735",201412040056,12.00197656
"73736",201412040058,10
"73737",201412040059,9.5254777
"73738",201412040060,7.34394904
"73739",201412040062,10.0132272
"73740",201412040070,9.693768674
"73741",201412040076,5
"73742",201412040078,9.5
"73743",201412050001,10.208216728
"73744",201412050002,9.527675234
"73745",201412050003,9.527431064
"73746",201412050004,9.013959712
"73747",201412050006,9.03821656
"73748",201412050008,12.001121496
"73749",201412050009,13.105817546
"73750",201412050010,13.105817546
"73751",201412050011,4
"73752",201412050012,10.001220852
"73753",201412050013,7.00024417
"73754",201412050014,10
"73755",201412050015,8.540414094
"73756",201412050016,10.129341904
"73757",201412050017,1
"73758",201412050021,10
"73759",201412050022,7.217537182
"73760",201412050023,9
"73761",201412050024,10.02596604
"73762",201412050025,4
"73763",201412050027,4
"73764",201412050028,10.001220852
"73765",201412050036,5.00024417
"73766",201412050037,9
"73767",201412050039,7.02596604
"73768",201412050040,9.001953364
"73769",201412050041,10
"73770",201412050067,4
"73771",201412050068,13.004223688
"73772",201412060001,9.540169924
"73773",201412060002,12.004485982
"73774",201412060003,10.03821656
"73775",201412060004,10.013471372
"73776",201412060005,9.00024417
"73777",201412060006,6.5
"73778",201412060007,10.00024417
"73779",201412060008,10.00048834
"73780",201412060012,9.50024417
"73781",201412060014,6.526698552
"73782",201412060015,10
"73783",201412060027,9.53846073
"73784",201412060028,9.514203882
"73785",201412060033,12.053894444
"73786",201412060034,10
"73787",201412060035,6.00024417
"73788",201412060037,1
"73789",201412060038,9
"73790",201412060039,6
"73791",201412060040,4
"73792",201412060041,9.553885466
"73793",201412060042,10.040414094
"73794",201412060044,4.00024417
"73795",201412060045,9.01298303
"73796",201412060046,12.013593924
"73797",201412060047,8.414760404
"73798",201412060048,10.01298303
"73799",201412060050,4
"73800",201412060051,1
"73801",201412060052,6.5
"73802",201412060053,8.01273886
"73803",201412060058,12.000747664
"73804",201412070001,10.117335554
"73805",201412070002,9.513959712
"73806",201412070003,9.027186894
"73807",201412070004,9.026942722
"73808",201412070005,9.014936394
"73809",201412070006,9.0254777
"73810",201412070007,9.500976682
"73811",201412070008,10.0132272
"73812",201412070009,10.000732512
"73813",201412070011,6.013471372
"73814",201412070012,13.000373832
"73815",201412070013,7.00024417
"73816",201412070014,10.053885466
"73817",201412070015,9.077409802
"73818",201412070016,10.0254777
"73819",201412070017,13.026706596
"73820",201412070018,7.01298303
"73821",201412070026,12.959834724
"73822",201412070027,10.06369426
"73823",201412070053,9.795679514
"73824",201412070054,10.00024417
"73825",201412070056,9.5
"73826",201412070057,9.5
"73827",201412070058,9.001480176
"73828",201412070059,9.501953364
"73829",201412070060,9.026210212
"73830",201412070061,9.01273886
"73831",201412070072,7.5
"73832",201412070118,6.01273886
"73833",201412070119,8.01298303
"73834",201412070127,9.5
"73835",201412070129,14
"73836",201412080001,10.01273886
"73837",201412080002,9.514692224
"73838",201412080003,9.026698552
"73839",201412080004,9.0254777
"73840",201412080005,9.027431064
"73841",201412080006,4
"73842",201412080007,9.01273886
"73843",201412080008,6.5
"73844",201412080009,6.52596604
"73845",201412080010,10
"73846",201412080011,12.013633527
"73847",201412080016,9.002724222
"73848",201412080020,9.50048834
"73849",201412080021,13.001121496
"73850",201412080052,6.604596694
"73851",201412080055,4.0254777
"73852",201412080056,9.0254777
"73853",201412080057,9.001121496
"73854",201412080058,9.5
"73855",201412080059,9.000732512
"73856",201412080060,13
"73857",201412080061,13
"73858",201412080062,9.00024417
"73859",201412080064,10.03821656
"73860",201412080065,9
"73861",201412080066,9.167314294
"73862",201412080068,4
"73863",201412080069,9.0254777
"73864",201412080071,4
"73865",201412080073,9.5
"73866",201412080074,9
"73867",201412080077,12.0254777
"73868",201412080078,12.0254777
"73869",201412080079,4
"73870",201412080080,13
"73871",201412080081,13.001953364
"73872",201412080082,10
"73873",201412080083,9.5
"73874",201412080084,4
"73875",201412080111,10
"73876",201412080112,4.00024417
"73877",201412090001,9.01298303
"73878",201412090002,10.135690334
"73879",201412090003,9.01273886
"73880",201412090004,7.090148662
"73881",201412090005,7.01273886
"73882",201412090006,9.027186894
"73883",201412090007,12.500976682
"73884",201412090008,9.5
"73885",201412090009,10.0132272
"73886",201412090010,9.501465022
"73887",201412090013,7.00024417
"73888",201412090020,10.01273886
"73889",201412090021,9.50024417
"73890",201412090022,4
"73891",201412090024,6.5
"73892",201412090025,6.5
"73893",201412090035,12.526942722
"73894",201412090036,12.514203882
"73895",201412090038,4
"73896",201412090039,9.5
"73897",201412090045,10.00048834
"73898",201412090046,13
"73899",201412090047,13
"73900",201412090051,10.01273886
"73901",201412090052,1
"73902",201412090053,8.06369426
"73903",201412090055,12.013112692
"73904",201412100001,10.000976682
"73905",201412100002,7.000732512
"73906",201412100003,10.13276029
"73907",201412100004,10.013715542
"73908",201412100008,12.029379188
"73909",201412100009,9.527186894
"73910",201412100010,9.500976682
"73911",201412100012,13
"73912",201412100013,13
"73913",201412100014,10.12763271
"73914",201412100015,10.12763271
"73915",201412100016,6.013715542
"73916",201412100017,10.000976682
"73917",201412100018,9.00048834
"73918",201412100039,9.01273886
"73919",201412100044,4.001220852
"73920",201412100048,10
"73921",201412100049,10.128853562
"73922",201412100051,9.5254777
"73923",201412100053,12.000373832
"73924",201412100054,9.01273886
"73925",201412100055,10.01273886
"73926",201412100056,6.594055388
"73927",201412100057,10.078142314
"73928",201412100058,4
"73929",201412100060,10.14012738
"73930",201412100061,4
"73931",201412100062,9.539437412
"73932",201412100063,6.014203882
"73933",201412100064,6.03821656
"73934",201412100069,12.276328852
"73935",201412100070,9
"73936",201412100071,12.013593924
"73937",201412100074,6.01273886
"73938",201412100075,10.00048834
"73939",201412100076,10.07692146
"73940",201412100077,10
"73941",201412100079,5.000732512
"73942",201412100080,10.06369426
"73943",201412100081,10
"73944",201412100085,12.014608018
"73945",201412110001,10.041879116
"73946",201412110002,10.091857854
"73947",201412110003,10
"73948",201412110004,9.513959712
"73949",201412110005,9.527431064
"73950",201412110006,12.013471372
"73951",201412110007,12.0132272
"73952",201412110008,12.0132272
"73953",201412110009,9.0254777
"73954",201412110010,9.0254777
"73955",201412110011,10
"73956",201412110012,6.03821656
"73957",201412110013,7
"73958",201412110014,13.25990466
"73959",201412110015,13.246921628
"73960",201412110016,4
"73961",201412110017,4
"73962",201412110018,10.001709194
"73963",201412110019,10.000732512
"73964",201412110020,4
"73965",201412110021,8.79299364
"73966",201412110023,7.03821656
"73967",201412110030,10.0132272
"73968",201412110031,12.000747664
"73969",201412110058,10.00024417
"73970",201412110060,9.013715542
"73971",201412110061,9.067007114
"73972",201412110062,6.5
"73973",201412110063,9.50024417
"73974",201412110064,4
"73975",201412110080,5.039681582
"73976",201412110082,10.00048834
"73977",201412110083,4
"73978",201412110084,4.00024417
"73979",201412120001,12.0132272
"73980",201412120002,12.00048834
"73981",201412120003,10.040902434
"73982",201412120005,10
"73983",201412120007,6.5
"73984",201412120008,7.0254777
"73985",201412120011,9.5
"73986",201412120013,6.039193242
"73987",201412120014,9.013112692
"73988",201412120015,9.013112692
"73989",201412120016,4
"73990",201412120018,10
"73991",201412120019,10.000732512
"73992",201412120020,7.206263364
"73993",201412120021,9.74203822
"73994",201412120022,4.00024417
"73995",201412120023,6.5
"73996",201412120024,9.001465022
"73997",201412120025,4
"73998",201412120029,6.62738854
"73999",201412120078,10
"74000",201412120079,6.002197534
"74001",201412120080,5
"74002",201412120083,9.01273886
"74003",201412120084,10
"74004",201412130001,9.526698552
"74005",201412130003,9.526698552
"74006",201412130004,9.514692224
"74007",201412130005,10
"74008",201412130006,10
"74009",201412130007,10
"74010",201412130008,10
"74011",201412130009,10
"74012",201412130010,10
"74013",201412130011,10.05144376
"74014",201412130012,12.00635514
"74015",201412130014,10.106061718
"74016",201412130015,9.01273886
"74017",201412130016,4
"74018",201412130017,9.51298303
"74019",201412130018,10
"74020",201412130019,9.5
"74021",201412130026,10.30573248
"74022",201412130041,4.00024417
"74023",201412130050,9.01273886
"74024",201412130051,9.01273886
"74025",201412130052,7.0254777
"74026",201412130053,12.591369514
"74027",201412130054,12.591125344
"74028",201412130055,9.00024417
"74029",201412130056,10.116114702
"74030",201412130057,10
"74031",201412130059,6.566135964
"74032",201412130060,10.01298303
"74033",201412130061,9.55144376
"74034",201412130067,9.01273886
"74035",201412130068,10.00024417
"74036",201412130069,9.102643332
"74037",201412130076,6.5
"74038",201412130077,4
"74039",201412140001,10.026210212
"74040",201412140004,6.0132272
"74041",201412140005,9.526942722
"74042",201412140006,4
"74043",201412140007,9.01273886
"74044",201412140010,10
"74045",201412140011,10
"74046",201412140015,13.23467111
"74047",201412140016,10.064670942
"74048",201412140017,9.539925754
"74049",201412140018,9.577165632
"74050",201412140019,12.013112692
"74051",201412140020,10.03821656
"74052",201412140021,10
"74053",201412140022,12.000747664
"74054",201412140026,9.01273886
"74055",201412140027,10.001465022
"74056",201412140028,14.14649682
"74057",201412140029,6.5
"74058",201412140030,14.152104296
"74059",201412140031,6.5
"74060",201412140032,6.5
"74061",201412140033,10
"74062",201412140034,6
"74063",201412140035,10
"74064",201412140036,6.5
"74065",201412140037,9.0254777
"74066",201412140038,13.667884998
"74067",201412140040,4
"74068",201412140041,12.014556388
"74069",201412140042,9.06369426
"74070",201412140043,10
"74071",201412140044,4
"74072",201412140045,6.00048834
"74073",201412140046,1
"74074",201412140048,10
"74075",201412140049,9.5
"74076",201412140050,6.01298303
"74077",201412150001,9.526942722
"74078",201412150002,9.513959712
"74079",201412150007,7.00048834
"74080",201412150008,10.01298303
"74081",201412150015,10.001709194
"74082",201412150016,7.12738854
"74083",201412150023,10.038949072
"74084",201412150024,9.05095542
"74085",201412150025,7.000976682
"74086",201412150026,10
"74087",201412150027,13.001869158
"74088",201412150028,9.14012738
"74089",201412150029,9.12738854
"74090",201412150032,10.045922214
"74091",201412150033,4
"74092",201412150034,10
"74093",201412150035,9.526454382
"74094",201412150036,10
"74095",201412150037,2
"74096",201412150038,4
"74097",201412150039,10.00048834
"74098",201412150040,1
"74099",201412150046,4
"74100",201412150047,4
"74101",201412150048,4
"74102",201412150049,4
"74103",201412150053,6.06369426
"74104",201412150055,1
"74105",201412150056,10
"74106",201412150057,7
"74107",201412150068,12.000747664
"74108",201412160001,12.036466229
"74109",201412160002,12.22919937
"74110",201412160005,9.013112692
"74111",201412160006,5.00048834
"74112",201412160009,13.14012738
"74113",201412160010,13.20382166
"74114",201412160011,9
"74115",201412160012,7
"74116",201412160013,9.192547822
"74117",201412160014,4
"74118",201412160015,10
"74119",201412160019,9.052450748
"74120",201412160020,12.002779992
"74121",201412160022,9.514692224
"74122",201412160024,9.5
"74123",201412160025,4
"74124",201412160026,9.013471372
"74125",201412160035,7.00024417
"74126",201412160036,9.50048834
"74127",201412160037,9.5
"74128",201412160038,12.5
"74129",201412160039,13
"74130",201412160040,1.01273886
"74131",201412160041,10.966902786
"74132",201412160042,9.00048834
"74133",201412160043,10.001465022
"74134",201412160053,9.566624306
"74135",201412160054,9.01273886
"74136",201412160056,10
"74137",201412160057,1.5
"74138",201412160058,7.064426772
"74139",201412160059,10.000732512
"74140",201412160067,12.00243553
"74141",201412170002,9.5
"74142",201412170004,13
"74143",201412170005,10.03846073
"74144",201412170006,4
"74145",201412170008,9.014556388
"74146",201412170009,9
"74147",201412170010,10.155063774
"74148",201412170011,9.00048834
"74149",201412170012,10.02596604
"74150",201412170013,10.00048834
"74151",201412170014,10.01273886
"74152",201412170018,9.539437412
"74153",201412170019,9.501121496
"74154",201412170020,14.49044586
"74155",201412170021,13.128136204
"74156",201412170022,10.06882184
"74157",201412170023,10.00024417
"74158",201412170024,10.001220852
"74159",201412170027,10.14968152
"74160",201412170028,10.12738854
"74161",201412170029,6.000732512
"74162",201412170033,9.0254777
"74163",201412170034,9.07643312
"74164",201412170036,15.00224299
"74165",201412170037,15.001869158
"74166",201412170043,9.000373832
"74167",201412170044,9.500732512
"74168",201412170046,4
"74169",201412170048,9.01273886
"74170",201412170050,9.01273886
"74171",201412170051,12.026339872
"74172",201412170052,6.5
"74173",201412170053,7.10191082
"74174",201412180001,10
"74175",201412180002,9.026210212
"74176",201412180003,12.015518852
"74177",201412180004,6.03821656
"74178",201412180008,9.026210212
"74179",201412180009,9.001220852
"74180",201412180018,9.039437412
"74181",201412180020,12.500732512
"74182",201412180021,12.501220852
"74183",201412180022,6.5
"74184",201412180023,10.000732512
"74185",201412180024,9.01273886
"74186",201412180025,9.0132272
"74187",201412180026,1
"74188",201412180027,6.5
"74189",201412180028,1
"74190",201412180029,1
"74191",201412180030,1
"74192",201412180032,13
"74193",201412180033,12
"74194",201412180034,9.01273886
"74195",201412180035,9.539437412
"74196",201412180036,9.026698552
"74197",201412180037,13.000991834
"74198",201412180043,13.065647624
"74199",201412180044,12.552664614
"74200",201412180045,7
"74201",201412180046,7
"74202",201412180047,9.01273886
"74203",201412190001,10
"74204",201412190003,9.068657568
"74205",201412190004,10.03821656
"74206",201412190006,10
"74207",201412190007,9.01273886
"74208",201412190009,9.000732512
"74209",201412190010,4
"74210",201412190015,10
"74211",201412190016,9.539925754
"74212",201412190017,9.553152954
"74213",201412190018,9.526942722
"74214",201412190025,6
"74215",201412190026,1
"74216",201412190028,9.10239916
"74217",201412190029,6.5
"74218",201412190030,7.039437412
"74219",201412190031,10
"74220",201412190033,9.94585988
"74221",201412190034,7.01273886
"74222",201412190035,10.000732512
"74223",201412190036,9.0254777
"74224",201412190037,10.000618002
"74225",201412190038,9.527431064
"74226",201412190039,12.000747664
"74227",201412190040,6.65335458
"74228",201412190041,6.01273886
"74229",201412190042,9.014692224
"74230",201412190044,6.89490446
"74231",201412190045,15.500373832
"74232",201412190046,15.500373832
"74233",201412190049,6.22929936
"74234",201412190050,5
"74235",201412200001,7.28025478
"74236",201412200002,12.5
"74237",201412200004,9.086192152
"74238",201412200020,10.089904492
"74239",201412200021,9.000618002
"74240",201412200024,7.01273886
"74241",201412200025,9.514448054
"74242",201412200026,13.051687932
"74243",201412200027,8
"74244",201412200028,8
"74245",201412200029,8
"74246",201412200030,8
"74247",201412200031,8
"74248",201412200032,8
"74249",201412200033,8
"74250",201412200034,8
"74251",201412200035,8
"74252",201412200036,8
"74253",201412200037,8
"74254",201412200038,8
"74255",201412200039,8
"74256",201412200040,8
"74257",201412200041,8
"74258",201412200042,8
"74259",201412200043,8
"74260",201412200044,9.526454382
"74261",201412200045,9.5
"74262",201412200046,9.92038216
"74263",201412200047,9.5
"74264",201412200049,12.000373832
"74265",201412200050,8.5
"74266",201412200053,9.013471372
"74267",201412200054,10
"74268",201412200055,9.500732512
"74269",201412200058,9.52572187
"74270",201412200059,9.01273886
"74271",201412200060,10.0254777
"74272",201412200061,1
"74273",201412200063,13
"74274",201412200064,13
"74275",201412200065,6.01298303
"74276",201412200067,6.05144376
"74277",201412200068,9.01298303
"74278",201412200069,9.0641826
"74279",201412200070,4.06369426
"74280",201412200071,4
"74281",201412200072,9.553152954
"74282",201412200073,9.540902434
"74283",201412200074,6.539681582
"74284",201412200076,12.14423953
"74285",201412200077,12.131126858
"74286",201412200078,12.131126858
"74287",201412200079,12.131126858
"74288",201412200080,12.131126858
"74289",201412200083,7.01298303
"74290",201412200084,9.50048834
"74291",201412200085,9.013112692
"74292",201412200086,9.00024417
"74293",201412210001,12.00024417
"74294",201412210002,9
"74295",201412210003,10
"74296",201412210019,9.155307944
"74297",201412210020,10.026454382
"74298",201412210022,13.01298303
"74299",201412210023,9.01273886
"74300",201412210025,10
"74301",201412210028,9.540169924
"74302",201412210029,10.039681582
"74303",201412210030,9.527675234
"74304",201412210031,9.014692224
"74305",201412210032,10
"74306",201412210033,6.052176272
"74307",201412210034,9.01273886
"74308",201412210035,9.51298303
"74309",201412210036,6.819203852
"74310",201412210037,5.00048834
"74311",201412210038,9
"74312",201412210039,9.539193242
"74313",201412210040,1
"74314",201412210041,6.50024417
"74315",201412210042,4
"74316",201412210043,10.00024417
"74317",201412210044,10.00048834
"74318",201412210045,10.01273886
"74319",201412210046,13.01273886
"74320",201412210047,10.01273886
"74321",201412210048,6.01273886
"74322",201412210049,7
"74323",201412210050,4
"74324",201412210051,4
"74325",201412210052,5
"74326",201412210053,9.50024417
"74327",201412210056,10.05095542
"74328",201412210058,9.50024417
"74329",201412210059,9.50024417
"74330",201412210060,6.50024417
"74331",201412210061,6.5
"74332",201412210062,6.5
"74333",201412210063,6.5
"74334",201412210064,6.5
"74335",201412210065,13.104840866
"74336",201412210066,13.130318586
"74337",201412210067,10
"74338",201412210068,10
"74339",201412210070,9.002685874
"74340",201412220023,12.50048834
"74341",201412220040,10.06369426
"74342",201412220041,6.06369426
"74343",201412220042,6.01273886
"74344",201412220044,4.00048834
"74345",201412220047,9.540658264
"74346",201412220048,9.516157246
"74347",201412220049,9.514692224
"74348",201412220051,12.500732512
"74349",201412220052,6.00024417
"74350",201412220055,6.5
"74351",201412220057,6.5
"74352",201412220058,6.5
"74353",201412220060,6.5
"74354",201412220061,4.00024417
"74355",201412220062,10.014203882
"74356",201412220063,9.6656051
"74357",201412220064,12.5
"74358",201412220065,12.5
"74359",201412220066,1
"74360",201412220067,9.5132272
"74361",201412220068,4
"74362",201412220070,9.01273886
"74363",201412220071,10.259172148
"74364",201412220072,7.001709194
"74365",201412220073,10.081072358
"74366",201412220074,10.06369426
"74367",201412220075,12.012648801
"74368",201412220082,13
"74369",201412220083,13
"74370",201412220084,13
"74371",201412220085,10
"74372",201412220086,12.012177418
"74373",201412220087,10
"74374",201412220089,12.50048834
"74375",201412220091,9.01273886
"74376",201412220092,9.5
"74377",201412220093,10
"74378",201412220094,6
"74379",201412220095,9.00024417
"74380",201412230001,10.00048834
"74381",201412230002,10
"74382",201412230003,10
"74383",201412230004,10.01298303
"74384",201412230005,4.000732512
"74385",201412230006,10.01273886
"74386",201412230008,10
"74387",201412230011,6.026225364
"74388",201412230012,12.039552856
"74389",201412230014,13.0132272
"74390",201412230015,13.00024417
"74391",201412230018,12.501121496
"74392",201412230020,9.0254777
"74393",201412230021,9.514448054
"74394",201412230022,9.526942722
"74395",201412230023,6.013959712
"74396",201412230024,9.013471372
"74397",201412230025,9.014448054
"74398",201412230028,4.01273886
"74399",201412230031,13.128121052
"74400",201412230032,13.29299364
"74401",201412230033,13.039193242
"74402",201412230034,13.06369426
"74403",201412230035,13.07643312
"74404",201412230036,10
"74405",201412230037,10.01273886
"74406",201412230038,4.01273886
"74407",201412230039,10
"74408",201412230041,6.501465022
"74409",201412230042,4
"74410",201412230043,10
"74411",201412230046,10.00048834
"74412",201412230047,4
"74413",201412230049,9.5
"74414",201412230051,9.51273886
"74415",201412230055,10
"74416",201412230056,9.51298303
"74417",201412230057,10
"74418",201412230058,6
"74419",201412230060,4
"74420",201412230061,9.51273886
"74421",201412230062,12.026225364
"74422",201412230063,9.5
"74423",201412230064,9.01273886
"74424",201412230090,12.017925012
"74425",201412240002,7
"74426",201412240003,6.0254777
"74427",201412240004,10.017925012
"74428",201412240006,9.5
"74429",201412240007,10.006592602
"74430",201412240010,9.513959712
"74431",201412240011,10
"74432",201412240012,10.588386966
"74433",201412240013,4.01273886
"74434",201412240014,9.01273886
"74435",201412240015,7.01273886
"74436",201412240016,9.501220852
"74437",201412240017,9.06369426
"74438",201412240018,10.00024417
"74439",201412240022,10.00024417
"74440",201412240023,10
"74441",201412240026,10.02596604
"74442",201412240027,6
"74443",201412240029,9.02572187
"74444",201412240030,12.013259695
"74445",201412240031,12.001602728
"74446",201412240033,9.552664614
"74447",201412240034,9.95859872
"74448",201412240035,10.05095542
"74449",201412240036,7.00048834
"74450",201412240037,4
"74451",201412240038,10.102887502
"74452",201412240040,9.01273886
"74453",201412240041,10
"74454",201412240042,2.01273886
"74455",201412240044,9.013471372
"74456",201412240045,10
"74457",201412240046,9.50024417
"74458",201412240047,9.50024417
"74459",201412240048,9.5
"74460",201412240049,9.5
"74461",201412240060,6.00024417
"74462",201412240065,6
"74463",201412240066,4
"74464",201412250001,7.17834394
"74465",201412250002,13.24203822
"74466",201412250003,13.05095542
"74467",201412250025,9.539681582
"74468",201412250026,9.026454382
"74469",201412250027,9.514692224
"74470",201412250028,10.0387049
"74471",201412250029,9.578630654
"74472",201412250030,6.51273886
"74473",201412250032,7.02572187
"74474",201412250033,7.02596604
"74475",201412250034,4
"74476",201412250035,9.01273886
"74477",201412250037,10.00048834
"74478",201412250038,10.077653972
"74479",201412250041,10
"74480",201412250042,4
"74481",201412250043,10
"74482",201412250045,10
"74483",201412250046,12.003738318
"74484",201412260005,10.05144376
"74485",201412260006,4.00024417
"74486",201412260010,9.0254777
"74487",201412260011,4
"74488",201412260012,6.5
"74489",201412260016,10.0132272
"74490",201412260017,9.539681582
"74491",201412260018,9.01273886
"74492",201412260019,9.501220852
"74493",201412260021,9
"74494",201412260022,9.50024417
"74495",201412260023,8.000976682
"74496",201412260025,9.5132272
"74497",201412260026,4
"74498",201412260027,9.01273886
"74499",201412260029,9.14012738
"74500",201412260030,9.00048834
"74501",201412260031,10
"74502",201412260032,10
"74503",201412260033,9
"74504",201412260034,9.01273886
"74505",201412260035,4
"74506",201412260036,10.29299364
"74507",201412260037,7.013471372
"74508",201412260038,10.03821656
"74509",201412260039,6.027389086
"74510",201412270007,4
"74511",201412270009,9.03821656
"74512",201412270010,10.013471372
"74513",201412270011,10
"74514",201412270013,12.000373832
"74515",201412270014,10
"74516",201412270016,4
"74517",201412270017,1
"74518",201412270021,13.009036007
"74519",201412270022,6.526454382
"74520",201412270023,10.066135964
"74521",201412270025,9.5
"74522",201412270026,10.02596604
"74523",201412270027,9.01273886
"74524",201412270028,4
"74525",201412270029,9.604840866
"74526",201412270030,9.604840866
"74527",201412270031,4.5
"74528",201412270032,10
"74529",201412270033,4
"74530",201412270034,9.0254777
"74531",201412270035,7
"74532",201412270036,9.039437412
"74533",201412270040,9.01273886
"74534",201412270041,10
"74535",201412270043,10.01273886
"74536",201412270044,9.628609392
"74537",201412270045,9.01298303
"74538",201412270046,7.51273886
"74539",201412270047,4
"74540",201412270050,6.5
"74541",201412270051,6.5
"74542",201412270052,6.5
"74543",201412270053,6.5
"74544",201412270054,6.5
"74545",201412270056,12.001817528
"74546",201412280001,2.0132272
"74547",201412280005,12.004145658
"74548",201412280006,6.01273886
